path	category	subgroup	name	buttons
BruceIR/_Converted_/_Pronto_Converted_/0-9/(Generic)/CATV-8155.ir	_Converted_	_Pronto_Converted_	CATV-8155	24
BruceIR/_Converted_/_Pronto_Converted_/0-9/(Generic)/fdc-3412.ir	_Converted_	_Pronto_Converted_	fdc-3412	40
BruceIR/_Converted_/_Pronto_Converted_/0-9/(Generic)/HDMI_Matrix.ir	_Converted_	_Pronto_Converted_	HDMI_Matrix	12
BruceIR/_Converted_/_Pronto_Converted_/0-9/(Generic)/HTW1000.ir	_Converted_	_Pronto_Converted_	HTW1000	30
BruceIR/_Converted_/_Pronto_Converted_/0-9/(Generic)/Security_Camera.ir	_Converted_	_Pronto_Converted_	Security_Camera	17
BruceIR/_Converted_/_Pronto_Converted_/0-9/3M/8650_LCD.ir	_Converted_	_Pronto_Converted_	8650_LCD	23
BruceIR/_Converted_/_Pronto_Converted_/0-9/3M/MP-8030-8630-40-50.ir	_Converted_	_Pronto_Converted_	MP-8030-8630-40-50	23
BruceIR/_Converted_/_Pronto_Converted_/0-9/3M/MP-8625.ir	_Converted_	_Pronto_Converted_	MP-8625	15
BruceIR/_Converted_/_Pronto_Converted_/0-9/3M/MP-8660.ir	_Converted_	_Pronto_Converted_	MP-8660	20
BruceIR/_Converted_/_Pronto_Converted_/0-9/3M/MP8610.ir	_Converted_	_Pronto_Converted_	MP8610	31
BruceIR/_Converted_/_Pronto_Converted_/0-9/3M/MP8620.ir	_Converted_	_Pronto_Converted_	MP8620	22
BruceIR/_Converted_/_Pronto_Converted_/0-9/3M/MP8650.ir	_Converted_	_Pronto_Converted_	MP8650	32
BruceIR/_Converted_/_Pronto_Converted_/0-9/3M/VCS-3100.ir	_Converted_	_Pronto_Converted_	VCS-3100	30
BruceIR/_Converted_/_Pronto_Converted_/0-9/3M/VIDEO_PROJECTOR.ir	_Converted_	_Pronto_Converted_	VIDEO_PROJECTOR	19
BruceIR/_Converted_/_Pronto_Converted_/A/ABB/EIB_REMOTE_ODD.ir	_Converted_	_Pronto_Converted_	EIB_REMOTE_ODD	14
BruceIR/_Converted_/_Pronto_Converted_/A/ABB/EIB_REMOTE.ir	_Converted_	_Pronto_Converted_	EIB_REMOTE	14
BruceIR/_Converted_/_Pronto_Converted_/A/Acer/P7500.ir	_Converted_	_Pronto_Converted_	P7500	33
BruceIR/_Converted_/_Pronto_Converted_/A/Acer/WIL-8458MA.ir	_Converted_	_Pronto_Converted_	WIL-8458MA	87
BruceIR/_Converted_/_Pronto_Converted_/A/ADA/CINEMA_REFERENCE.ir	_Converted_	_Pronto_Converted_	CINEMA_REFERENCE	47
BruceIR/_Converted_/_Pronto_Converted_/A/ADA/GENESIS_AUDIO_SYSTEM.ir	_Converted_	_Pronto_Converted_	GENESIS_AUDIO_SYSTEM	6
BruceIR/_Converted_/_Pronto_Converted_/A/ADA/GENESIS.ir	_Converted_	_Pronto_Converted_	GENESIS	24
BruceIR/_Converted_/_Pronto_Converted_/A/ADA/MT-3000.ir	_Converted_	_Pronto_Converted_	MT-3000	9
BruceIR/_Converted_/_Pronto_Converted_/A/ADA/SSD-66.ir	_Converted_	_Pronto_Converted_	SSD-66	14
BruceIR/_Converted_/_Pronto_Converted_/A/ADA/SSD-66(5.1)_DOLBY_AC-3_PREAMP.ir	_Converted_	_Pronto_Converted_	SSD-66(5.1)_DOLBY_AC-3_PREAMP	21
BruceIR/_Converted_/_Pronto_Converted_/A/ADA/System_808-8000.ir	_Converted_	_Pronto_Converted_	System_808-8000	15
BruceIR/_Converted_/_Pronto_Converted_/A/ADA/VS-3.ir	_Converted_	_Pronto_Converted_	VS-3	15
BruceIR/_Converted_/_Pronto_Converted_/A/ADB/ADB_DVR_Remote.ir	_Converted_	_Pronto_Converted_	ADB_DVR_Remote	54
BruceIR/_Converted_/_Pronto_Converted_/A/ADCOM/GDD-1.ir	_Converted_	_Pronto_Converted_	GDD-1	19
BruceIR/_Converted_/_Pronto_Converted_/A/ADCOM/GDV-850.ir	_Converted_	_Pronto_Converted_	GDV-850	47
BruceIR/_Converted_/_Pronto_Converted_/A/ADCOM/GTP-500II.ir	_Converted_	_Pronto_Converted_	GTP-500II	24
BruceIR/_Converted_/_Pronto_Converted_/A/ADCOM/GTP-760.ir	_Converted_	_Pronto_Converted_	GTP-760	35
BruceIR/_Converted_/_Pronto_Converted_/A/ADCOM/GTP-830.ir	_Converted_	_Pronto_Converted_	GTP-830	31
BruceIR/_Converted_/_Pronto_Converted_/A/ADCOM/GTP-880.ir	_Converted_	_Pronto_Converted_	GTP-880	52
BruceIR/_Converted_/_Pronto_Converted_/A/ADCOM/GTP9450.ir	_Converted_	_Pronto_Converted_	GTP9450	23
BruceIR/_Converted_/_Pronto_Converted_/A/Aethra/VCT128-A.ir	_Converted_	_Pronto_Converted_	VCT128-A	42
BruceIR/_Converted_/_Pronto_Converted_/A/Aethra/VTC128-A.ir	_Converted_	_Pronto_Converted_	VTC128-A	42
BruceIR/_Converted_/_Pronto_Converted_/A/Aiwa/ADR-707-CASSETTE-DUAL_CAS.ir	_Converted_	_Pronto_Converted_	ADR-707-CASSETTE-DUAL_CAS	17
BruceIR/_Converted_/_Pronto_Converted_/A/Aiwa/HV-MX1.ir	_Converted_	_Pronto_Converted_	HV-MX1	44
BruceIR/_Converted_/_Pronto_Converted_/A/Akai/CD-57.ir	_Converted_	_Pronto_Converted_	CD-57	28
BruceIR/_Converted_/_Pronto_Converted_/A/Akai/CT-2870.ir	_Converted_	_Pronto_Converted_	CT-2870	26
BruceIR/_Converted_/_Pronto_Converted_/A/Akai/HX-R435.ir	_Converted_	_Pronto_Converted_	HX-R435	14
BruceIR/_Converted_/_Pronto_Converted_/A/Akai/VS-X590.ir	_Converted_	_Pronto_Converted_	VS-X590	27
BruceIR/_Converted_/_Pronto_Converted_/A/Algolith/Mosquito.ir	_Converted_	_Pronto_Converted_	Mosquito	30
BruceIR/_Converted_/_Pronto_Converted_/A/Alpine/CRA1655RF.ir	_Converted_	_Pronto_Converted_	CRA1655RF	10
BruceIR/_Converted_/_Pronto_Converted_/A/AMC/AV81HTC-DD.ir	_Converted_	_Pronto_Converted_	AV81HTC-DD	25
BruceIR/_Converted_/_Pronto_Converted_/A/AMC/R-9.ir	_Converted_	_Pronto_Converted_	R-9	51
BruceIR/_Converted_/_Pronto_Converted_/A/AMC/T-7_TUNER.ir	_Converted_	_Pronto_Converted_	T-7_TUNER	13
BruceIR/_Converted_/_Pronto_Converted_/A/Ampro/160_LCD_PROJECTOR.ir	_Converted_	_Pronto_Converted_	160_LCD_PROJECTOR	23
BruceIR/_Converted_/_Pronto_Converted_/A/Ampro/2000-3000-4000_PROJECTOR_(ADDED_FUNC_9-96).ir	_Converted_	_Pronto_Converted_	2000-3000-4000_PROJECTOR_(ADDED_FUNC_9-96)	78
BruceIR/_Converted_/_Pronto_Converted_/A/Ampro/2000-3000-4000_SERIES.ir	_Converted_	_Pronto_Converted_	2000-3000-4000_SERIES	78
BruceIR/_Converted_/_Pronto_Converted_/A/Ampro/AMPRO_LCD_150.ir	_Converted_	_Pronto_Converted_	AMPRO_LCD_150	9
BruceIR/_Converted_/_Pronto_Converted_/A/Ampro/LCD-100.ir	_Converted_	_Pronto_Converted_	LCD-100	10
BruceIR/_Converted_/_Pronto_Converted_/A/Anthem/AVM_2.ir	_Converted_	_Pronto_Converted_	AVM_2	47
BruceIR/_Converted_/_Pronto_Converted_/A/Anthem/AVM_50V.ir	_Converted_	_Pronto_Converted_	AVM_50V	109
BruceIR/_Converted_/_Pronto_Converted_/A/Anthem/AVM-2.ir	_Converted_	_Pronto_Converted_	AVM-2	47
BruceIR/_Converted_/_Pronto_Converted_/A/Apex/AD-800.ir	_Converted_	_Pronto_Converted_	AD-800	45
BruceIR/_Converted_/_Pronto_Converted_/A/Apex/AD600A.ir	_Converted_	_Pronto_Converted_	AD600A	52
BruceIR/_Converted_/_Pronto_Converted_/A/Apple/Apple_TV.ir	_Converted_	_Pronto_Converted_	Apple_TV	7
BruceIR/_Converted_/_Pronto_Converted_/A/Apple/AppleTV_3rd_Generation.ir	_Converted_	_Pronto_Converted_	AppleTV_3rd_Generation	7
BruceIR/_Converted_/_Pronto_Converted_/A/Apple/AppleTV_4th_Generation.ir	_Converted_	_Pronto_Converted_	AppleTV_4th_Generation	7
BruceIR/_Converted_/_Pronto_Converted_/A/Apple/AppleTV-v2.ir	_Converted_	_Pronto_Converted_	AppleTV-v2	7
BruceIR/_Converted_/_Pronto_Converted_/A/Apple/AppleTV.ir	_Converted_	_Pronto_Converted_	AppleTV	7
BruceIR/_Converted_/_Pronto_Converted_/A/APTI/AP-1500X.ir	_Converted_	_Pronto_Converted_	AP-1500X	25
BruceIR/_Converted_/_Pronto_Converted_/A/Aragon/SOUND_STAGE.ir	_Converted_	_Pronto_Converted_	SOUND_STAGE	47
BruceIR/_Converted_/_Pronto_Converted_/A/Aragon/STAGE_ONE.ir	_Converted_	_Pronto_Converted_	STAGE_ONE	77
BruceIR/_Converted_/_Pronto_Converted_/A/ASK/IMPRESSION_A4_(NO_BALL)_RGB2=SRC1_VIDEO=SRC2.ir	_Converted_	_Pronto_Converted_	IMPRESSION_A4_(NO_BALL)_RGB2=SRC1_VIDEO=SRC2	25
BruceIR/_Converted_/_Pronto_Converted_/A/Atlantic_Technology/P2000.ir	_Converted_	_Pronto_Converted_	P2000	50
BruceIR/_Converted_/_Pronto_Converted_/A/Atlantic_Technology/SA-700.ir	_Converted_	_Pronto_Converted_	SA-700	8
BruceIR/_Converted_/_Pronto_Converted_/A/Audio_Design_Associates/MC-0016.ir	_Converted_	_Pronto_Converted_	MC-0016	15
BruceIR/_Converted_/_Pronto_Converted_/A/Audio_Design_Associates/SDD-66[5.1].ir	_Converted_	_Pronto_Converted_	SDD-66[5.1]	18
BruceIR/_Converted_/_Pronto_Converted_/A/Audio_International/AUDIO_INTERNATIONAL.ir	_Converted_	_Pronto_Converted_	AUDIO_INTERNATIONAL	15
BruceIR/_Converted_/_Pronto_Converted_/A/Audio_Request/AUDIO_REQUEST.ir	_Converted_	_Pronto_Converted_	AUDIO_REQUEST	113
BruceIR/_Converted_/_Pronto_Converted_/A/AudioAccess/MRX.ir	_Converted_	_Pronto_Converted_	MRX	21
BruceIR/_Converted_/_Pronto_Converted_/A/AudioControl/Concert_AVR-4.ir	_Converted_	_Pronto_Converted_	Concert_AVR-4	112
BruceIR/_Converted_/_Pronto_Converted_/A/AudioControl/Maestro_M4.ir	_Converted_	_Pronto_Converted_	Maestro_M4	111
BruceIR/_Converted_/_Pronto_Converted_/A/AudioEase/MONACO_(EVEN).ir	_Converted_	_Pronto_Converted_	MONACO_(EVEN)	49
BruceIR/_Converted_/_Pronto_Converted_/A/AudioEase/MONACO_(ODD).ir	_Converted_	_Pronto_Converted_	MONACO_(ODD)	49
BruceIR/_Converted_/_Pronto_Converted_/A/AudioEase/RECEIVER_ONLY_(EVEN).ir	_Converted_	_Pronto_Converted_	RECEIVER_ONLY_(EVEN)	29
BruceIR/_Converted_/_Pronto_Converted_/A/AudioEase/RECEIVER_ONLY_(ODD).ir	_Converted_	_Pronto_Converted_	RECEIVER_ONLY_(ODD)	29
BruceIR/_Converted_/_Pronto_Converted_/A/AudioEase/SP2.ir	_Converted_	_Pronto_Converted_	SP2	32
BruceIR/_Converted_/_Pronto_Converted_/A/AudioSource/PREAMP-TUNER2.ir	_Converted_	_Pronto_Converted_	PREAMP-TUNER2	17
BruceIR/_Converted_/_Pronto_Converted_/A/Austar/Flinders.ir	_Converted_	_Pronto_Converted_	Flinders	35
BruceIR/_Converted_/_Pronto_Converted_/A/Austar/Mystar.ir	_Converted_	_Pronto_Converted_	Mystar	36
BruceIR/_Converted_/_Pronto_Converted_/A/Auto-Vue/NONE.ir	_Converted_	_Pronto_Converted_	NONE	1
BruceIR/_Converted_/_Pronto_Converted_/A/Auton/AUTON.ir	_Converted_	_Pronto_Converted_	AUTON	1
BruceIR/_Converted_/_Pronto_Converted_/B/B&K_Components/AVP-AVR_SERIES.ir	_Converted_	_Pronto_Converted_	AVP-AVR_SERIES	53
BruceIR/_Converted_/_Pronto_Converted_/B/B&K_Components/AVR202_-_AUDIO.ir	_Converted_	_Pronto_Converted_	AVR202_-_AUDIO	63
BruceIR/_Converted_/_Pronto_Converted_/B/B&K_Components/CT-610.ir	_Converted_	_Pronto_Converted_	CT-610	54
BruceIR/_Converted_/_Pronto_Converted_/B/B&K_Components/PT3.ir	_Converted_	_Pronto_Converted_	PT3	47
BruceIR/_Converted_/_Pronto_Converted_/B/B&K_Components/ZONE1_COMPONENTS.ir	_Converted_	_Pronto_Converted_	ZONE1_COMPONENTS	49
BruceIR/_Converted_/_Pronto_Converted_/B/B&K_Components/ZONE2_COMPONENTS.ir	_Converted_	_Pronto_Converted_	ZONE2_COMPONENTS	49
BruceIR/_Converted_/_Pronto_Converted_/B/Bang_&_Olufsen/2000.ir	_Converted_	_Pronto_Converted_	2000	40
BruceIR/_Converted_/_Pronto_Converted_/B/Bang_&_Olufsen/AV_7000_CD.ir	_Converted_	_Pronto_Converted_	AV_7000_CD	59
BruceIR/_Converted_/_Pronto_Converted_/B/Bang_&_Olufsen/AV_7000_LIGHT.ir	_Converted_	_Pronto_Converted_	AV_7000_LIGHT	49
BruceIR/_Converted_/_Pronto_Converted_/B/Bang_&_Olufsen/AV_7000_RADIO.ir	_Converted_	_Pronto_Converted_	AV_7000_RADIO	47
BruceIR/_Converted_/_Pronto_Converted_/B/Bang_&_Olufsen/AV-4000.ir	_Converted_	_Pronto_Converted_	AV-4000	37
BruceIR/_Converted_/_Pronto_Converted_/B/Bang_&_Olufsen/AV-9000.ir	_Converted_	_Pronto_Converted_	AV-9000	37
BruceIR/_Converted_/_Pronto_Converted_/B/Bang_&_Olufsen/B&O-4000-CNSP-BAO.ir	_Converted_	_Pronto_Converted_	B&O-4000-CNSP-BAO	38
BruceIR/_Converted_/_Pronto_Converted_/B/Bang_&_Olufsen/BEOLINK_1000.ir	_Converted_	_Pronto_Converted_	BEOLINK_1000	36
BruceIR/_Converted_/_Pronto_Converted_/B/Bang_&_Olufsen/BEOLINK_5000_(A_RECORD).ir	_Converted_	_Pronto_Converted_	BEOLINK_5000_(A_RECORD)	48
BruceIR/_Converted_/_Pronto_Converted_/B/Bang_&_Olufsen/BEOLINK_5000_(ATAPE).ir	_Converted_	_Pronto_Converted_	BEOLINK_5000_(ATAPE)	48
BruceIR/_Converted_/_Pronto_Converted_/B/Bang_&_Olufsen/BEOLINK_5000_(CD).ir	_Converted_	_Pronto_Converted_	BEOLINK_5000_(CD)	48
BruceIR/_Converted_/_Pronto_Converted_/B/Bang_&_Olufsen/BEOLINK_5000_(CLEAR).ir	_Converted_	_Pronto_Converted_	BEOLINK_5000_(CLEAR)	48
BruceIR/_Converted_/_Pronto_Converted_/B/Bang_&_Olufsen/BEOLINK_5000_(LINK).ir	_Converted_	_Pronto_Converted_	BEOLINK_5000_(LINK)	47
BruceIR/_Converted_/_Pronto_Converted_/B/Bang_&_Olufsen/BEOLINK_5000_(PHONO).ir	_Converted_	_Pronto_Converted_	BEOLINK_5000_(PHONO)	46
BruceIR/_Converted_/_Pronto_Converted_/B/Bang_&_Olufsen/BEOLINK_5000_(REC_START).ir	_Converted_	_Pronto_Converted_	BEOLINK_5000_(REC_START)	48
BruceIR/_Converted_/_Pronto_Converted_/B/Bang_&_Olufsen/BEOLINK_5000_(REC_STOP).ir	_Converted_	_Pronto_Converted_	BEOLINK_5000_(REC_STOP)	48
BruceIR/_Converted_/_Pronto_Converted_/B/Bang_&_Olufsen/BEOLINK_5000_(RETURN).ir	_Converted_	_Pronto_Converted_	BEOLINK_5000_(RETURN)	48
BruceIR/_Converted_/_Pronto_Converted_/B/Bang_&_Olufsen/BEOLINK_5000_(SHIFT).ir	_Converted_	_Pronto_Converted_	BEOLINK_5000_(SHIFT)	48
BruceIR/_Converted_/_Pronto_Converted_/B/Bang_&_Olufsen/BEOLINK_5000_(STATUS).ir	_Converted_	_Pronto_Converted_	BEOLINK_5000_(STATUS)	48
BruceIR/_Converted_/_Pronto_Converted_/B/Bang_&_Olufsen/BEOLINK_5000_(STORE).ir	_Converted_	_Pronto_Converted_	BEOLINK_5000_(STORE)	48
BruceIR/_Converted_/_Pronto_Converted_/B/Bang_&_Olufsen/BEOLINK_5000_(TURN).ir	_Converted_	_Pronto_Converted_	BEOLINK_5000_(TURN)	48
BruceIR/_Converted_/_Pronto_Converted_/B/Bang_&_Olufsen/BEOLINK_5000_(V_RECORD).ir	_Converted_	_Pronto_Converted_	BEOLINK_5000_(V_RECORD)	48
BruceIR/_Converted_/_Pronto_Converted_/B/Bang_&_Olufsen/BEOLINK_5000_(VTAPE).ir	_Converted_	_Pronto_Converted_	BEOLINK_5000_(VTAPE)	48
BruceIR/_Converted_/_Pronto_Converted_/B/Bang_&_Olufsen/BEOLINK_5000.ir	_Converted_	_Pronto_Converted_	BEOLINK_5000	48
BruceIR/_Converted_/_Pronto_Converted_/B/Bang_&_Olufsen/BEOSOUND_9000-ST-CP.ir	_Converted_	_Pronto_Converted_	BEOSOUND_9000-ST-CP	36
BruceIR/_Converted_/_Pronto_Converted_/B/Barco/701S_(ADDRESS_0).ir	_Converted_	_Pronto_Converted_	701S_(ADDRESS_0)	32
BruceIR/_Converted_/_Pronto_Converted_/B/Barco/701S_(ADDRESS_1).ir	_Converted_	_Pronto_Converted_	701S_(ADDRESS_1)	32
BruceIR/_Converted_/_Pronto_Converted_/B/Barco/701S_(ADDRESS_2).ir	_Converted_	_Pronto_Converted_	701S_(ADDRESS_2)	32
BruceIR/_Converted_/_Pronto_Converted_/B/Barco/BARCO_800_SERIES_(ADDRESS_#0).ir	_Converted_	_Pronto_Converted_	BARCO_800_SERIES_(ADDRESS_#0)	32
BruceIR/_Converted_/_Pronto_Converted_/B/Barco/LC_3000-8000-9000_SERIES_(ADDRESS_#0).ir	_Converted_	_Pronto_Converted_	LC_3000-8000-9000_SERIES_(ADDRESS_#0)	43
BruceIR/_Converted_/_Pronto_Converted_/B/Barco/MULTIDATA.ir	_Converted_	_Pronto_Converted_	MULTIDATA	16
BruceIR/_Converted_/_Pronto_Converted_/B/Biamp/DRC_4+4.ir	_Converted_	_Pronto_Converted_	DRC_4+4	40
BruceIR/_Converted_/_Pronto_Converted_/B/Biamp/IWA-RPM.ir	_Converted_	_Pronto_Converted_	IWA-RPM	28
BruceIR/_Converted_/_Pronto_Converted_/B/Biamp/PMX84.ir	_Converted_	_Pronto_Converted_	PMX84	40
BruceIR/_Converted_/_Pronto_Converted_/B/Biamp/SPM412.ir	_Converted_	_Pronto_Converted_	SPM412	7
BruceIR/_Converted_/_Pronto_Converted_/B/Biamp/SPM412E.ir	_Converted_	_Pronto_Converted_	SPM412E	19
BruceIR/_Converted_/_Pronto_Converted_/B/Biamp/SPM522D_ADVANTAGE.ir	_Converted_	_Pronto_Converted_	SPM522D_ADVANTAGE	28
BruceIR/_Converted_/_Pronto_Converted_/B/Biamp/SPM522D.ir	_Converted_	_Pronto_Converted_	SPM522D	40
BruceIR/_Converted_/_Pronto_Converted_/B/Biamp/VSX41.ir	_Converted_	_Pronto_Converted_	VSX41	4
BruceIR/_Converted_/_Pronto_Converted_/B/BMB/CD_Speed_Control.ir	_Converted_	_Pronto_Converted_	CD_Speed_Control	18
BruceIR/_Converted_/_Pronto_Converted_/B/BMB/Kareoke_Controller.ir	_Converted_	_Pronto_Converted_	Kareoke_Controller	17
BruceIR/_Converted_/_Pronto_Converted_/B/Bogen/PM_3180.ir	_Converted_	_Pronto_Converted_	PM_3180	21
BruceIR/_Converted_/_Pronto_Converted_/B/Bose/BOSE_LIFESTYLE_-_ZONE_1.ir	_Converted_	_Pronto_Converted_	BOSE_LIFESTYLE_-_ZONE_1	23
BruceIR/_Converted_/_Pronto_Converted_/B/Bose/BOSE_LIFESTYLE_-_ZONE_2.ir	_Converted_	_Pronto_Converted_	BOSE_LIFESTYLE_-_ZONE_2	23
BruceIR/_Converted_/_Pronto_Converted_/B/Bose/BOSE_LIFESTYLE_-_ZONE_3.ir	_Converted_	_Pronto_Converted_	BOSE_LIFESTYLE_-_ZONE_3	23
BruceIR/_Converted_/_Pronto_Converted_/B/Bose/BOSE_LIFESTYLE_-_ZONE_4.ir	_Converted_	_Pronto_Converted_	BOSE_LIFESTYLE_-_ZONE_4	23
BruceIR/_Converted_/_Pronto_Converted_/B/Bose/LC-20.ir	_Converted_	_Pronto_Converted_	LC-20	23
BruceIR/_Converted_/_Pronto_Converted_/B/Bose/Lifestyle_235.ir	_Converted_	_Pronto_Converted_	Lifestyle_235	86
BruceIR/_Converted_/_Pronto_Converted_/B/Bose/LIFESTYLES_35.ir	_Converted_	_Pronto_Converted_	LIFESTYLES_35	45
BruceIR/_Converted_/_Pronto_Converted_/B/Boxlight/MP65E.ir	_Converted_	_Pronto_Converted_	MP65E	23
BruceIR/_Converted_/_Pronto_Converted_/B/Boxlight/X_Series.ir	_Converted_	_Pronto_Converted_	X_Series	23
BruceIR/_Converted_/_Pronto_Converted_/B/Broksonic/CTGV-4563TCT.ir	_Converted_	_Pronto_Converted_	CTGV-4563TCT	38
BruceIR/_Converted_/_Pronto_Converted_/B/BTX/BTX.ir	_Converted_	_Pronto_Converted_	BTX	30
BruceIR/_Converted_/_Pronto_Converted_/B/BTX/WINDOW_COVERING.ir	_Converted_	_Pronto_Converted_	WINDOW_COVERING	3
BruceIR/_Converted_/_Pronto_Converted_/C/California_Audio_Labs/CD.ir	_Converted_	_Pronto_Converted_	CD	20
BruceIR/_Converted_/_Pronto_Converted_/C/California_Audio_Labs/CL-25.ir	_Converted_	_Pronto_Converted_	CL-25	36
BruceIR/_Converted_/_Pronto_Converted_/C/California_Audio_Labs/CL-5.ir	_Converted_	_Pronto_Converted_	CL-5	32
BruceIR/_Converted_/_Pronto_Converted_/C/California_Audio_Labs/CL20.ir	_Converted_	_Pronto_Converted_	CL20	42
BruceIR/_Converted_/_Pronto_Converted_/C/Canon/DZ-3600U.ir	_Converted_	_Pronto_Converted_	DZ-3600U	21
BruceIR/_Converted_/_Pronto_Converted_/C/Canon/LV-7260_LV-7365_LV-7265.ir	_Converted_	_Pronto_Converted_	LV-7260_LV-7365_LV-7265	23
BruceIR/_Converted_/_Pronto_Converted_/C/Canon/SX-800.ir	_Converted_	_Pronto_Converted_	SX-800	23
BruceIR/_Converted_/_Pronto_Converted_/C/Canon/VCC-3.ir	_Converted_	_Pronto_Converted_	VCC-3	23
BruceIR/_Converted_/_Pronto_Converted_/C/Canon/VCC1.ir	_Converted_	_Pronto_Converted_	VCC1	19
BruceIR/_Converted_/_Pronto_Converted_/C/Canon/WUX10.ir	_Converted_	_Pronto_Converted_	WUX10	24
BruceIR/_Converted_/_Pronto_Converted_/C/Carver/(Audio_System).ir	_Converted_	_Pronto_Converted_	(Audio_System)	16
BruceIR/_Converted_/_Pronto_Converted_/C/Carver/(Dual_Cassette).ir	_Converted_	_Pronto_Converted_	(Dual_Cassette)	12
BruceIR/_Converted_/_Pronto_Converted_/C/Carver/C20V.ir	_Converted_	_Pronto_Converted_	C20V	33
BruceIR/_Converted_/_Pronto_Converted_/C/Carver/CARVER_AUDIO_SWITCHER.ir	_Converted_	_Pronto_Converted_	CARVER_AUDIO_SWITCHER	66
BruceIR/_Converted_/_Pronto_Converted_/C/Carver/CARVER.ir	_Converted_	_Pronto_Converted_	CARVER	6
BruceIR/_Converted_/_Pronto_Converted_/C/Carver/CT-17_RECEIVER.ir	_Converted_	_Pronto_Converted_	CT-17_RECEIVER	39
BruceIR/_Converted_/_Pronto_Converted_/C/Carver/CT-27V.ir	_Converted_	_Pronto_Converted_	CT-27V	36
BruceIR/_Converted_/_Pronto_Converted_/C/Carver/CT-28.ir	_Converted_	_Pronto_Converted_	CT-28	14
BruceIR/_Converted_/_Pronto_Converted_/C/Carver/DEVICE_CONTROLS_(EVEN).ir	_Converted_	_Pronto_Converted_	DEVICE_CONTROLS_(EVEN)	52
BruceIR/_Converted_/_Pronto_Converted_/C/Carver/DEVICE_CONTROLS_(ODD).ir	_Converted_	_Pronto_Converted_	DEVICE_CONTROLS_(ODD)	52
BruceIR/_Converted_/_Pronto_Converted_/C/Carver/HR895.ir	_Converted_	_Pronto_Converted_	HR895	63
BruceIR/_Converted_/_Pronto_Converted_/C/Carver/MULTI-DISC.ir	_Converted_	_Pronto_Converted_	MULTI-DISC	22
BruceIR/_Converted_/_Pronto_Converted_/C/Carver/No_model.ir	_Converted_	_Pronto_Converted_	No_model	26
BruceIR/_Converted_/_Pronto_Converted_/C/Carver/NUMERIC_CONTROLS_(EVEN).ir	_Converted_	_Pronto_Converted_	NUMERIC_CONTROLS_(EVEN)	50
BruceIR/_Converted_/_Pronto_Converted_/C/Carver/NUMERIC_CONTROLS_(ODD).ir	_Converted_	_Pronto_Converted_	NUMERIC_CONTROLS_(ODD)	50
BruceIR/_Converted_/_Pronto_Converted_/C/Carver/PST-14.ir	_Converted_	_Pronto_Converted_	PST-14	6
BruceIR/_Converted_/_Pronto_Converted_/C/Carver/RECEIVER_SURROUND_SOUND_CT-28V.ir	_Converted_	_Pronto_Converted_	RECEIVER_SURROUND_SOUND_CT-28V	73
BruceIR/_Converted_/_Pronto_Converted_/C/Carver/TD-1550.ir	_Converted_	_Pronto_Converted_	TD-1550	44
BruceIR/_Converted_/_Pronto_Converted_/C/Carver/TL-3200.ir	_Converted_	_Pronto_Converted_	TL-3200	24
BruceIR/_Converted_/_Pronto_Converted_/C/Carver/UNKNOWN.ir	_Converted_	_Pronto_Converted_	UNKNOWN	30
BruceIR/_Converted_/_Pronto_Converted_/C/CaVS/CaVS_Karaoke.ir	_Converted_	_Pronto_Converted_	CaVS_Karaoke	49
BruceIR/_Converted_/_Pronto_Converted_/C/Channel_Master/ROTATOR_9537.ir	_Converted_	_Pronto_Converted_	ROTATOR_9537	13
BruceIR/_Converted_/_Pronto_Converted_/C/Chaparral/D9232.ir	_Converted_	_Pronto_Converted_	D9232	24
BruceIR/_Converted_/_Pronto_Converted_/C/Chaparral/MONTEREY.ir	_Converted_	_Pronto_Converted_	MONTEREY	36
BruceIR/_Converted_/_Pronto_Converted_/C/Chiro/C-2R.ir	_Converted_	_Pronto_Converted_	C-2R	14
BruceIR/_Converted_/_Pronto_Converted_/C/Chiro/C9R.ir	_Converted_	_Pronto_Converted_	C9R	35
BruceIR/_Converted_/_Pronto_Converted_/C/Chisholm/CINEMASTER.ir	_Converted_	_Pronto_Converted_	CINEMASTER	9
BruceIR/_Converted_/_Pronto_Converted_/C/Chisholm/SIERRA_X650.ir	_Converted_	_Pronto_Converted_	SIERRA_X650	22
BruceIR/_Converted_/_Pronto_Converted_/C/Christie_Digital_Systems/38-VIV401-01.ir	_Converted_	_Pronto_Converted_	38-VIV401-01	23
BruceIR/_Converted_/_Pronto_Converted_/C/Christie_Digital_Systems/DS+305.ir	_Converted_	_Pronto_Converted_	DS+305	43
BruceIR/_Converted_/_Pronto_Converted_/C/Christie_Digital_Systems/LX-55.ir	_Converted_	_Pronto_Converted_	LX-55	32
BruceIR/_Converted_/_Pronto_Converted_/C/Chrysalis/Bass_Matrix.ir	_Converted_	_Pronto_Converted_	Bass_Matrix	14
BruceIR/_Converted_/_Pronto_Converted_/C/Cisco/CIS430.ir	_Converted_	_Pronto_Converted_	CIS430	45
BruceIR/_Converted_/_Pronto_Converted_/C/Cisco/Explorer_8640HDC.ir	_Converted_	_Pronto_Converted_	Explorer_8640HDC	54
BruceIR/_Converted_/_Pronto_Converted_/C/Cisco/IPN_4320.ir	_Converted_	_Pronto_Converted_	IPN_4320	46
